id,title,tags
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,"comedy parody horrorcomedy based on true events... that may not have happened after a stint in a psychiatric hospital, a young woman returns to the house where her father killed the entire cast of the artist during his exorcism. kathrynfiore flipschultz oliviaalexander craigmoss"
26039,Point Blank,"action crime drama thriller alcatraz revenge organizedcrime there are two kinds of people in his up-tight world: his victims and his women. and sometimes you can't tell them apart. after being double-crossed and left for dead, a mysterious man named walker single-mindedly tries to retrieve the rather inconsequential sum of money that was stolen from him. leemarvin angiedickinson keenanwynn johnboorman"
79587,Four Single Fathers,"drama comedy comedy a comedy/drama about four italian single fathers trying to cope with american ex-wives, children, family, and new relationships, set in new york and rome. alessandrogassman francescoquinn joeurla paolomonico"
342502,AWOL-72,"thriller russian getaway lapd awol specialops 72 hours on the clock. starting now... an awol marine in possession of secret government information, is a wanted man, pursued by russian special ops, the lapd, and a dangerous assassin. lukegoss rza bokeemwoodbine christiansesma"
43213,Chicago Overcoat,action crime thriller the glory days are back the fates of an aging hitman and a washed up detective become entwined when one last job leads to one last chance to settle an old score. frankvincent kathrinenarducci mikestarr briancaunter
44594,Barry Munday,"comedy drama romance basedonnovel letter paternity castration doctor pregnancy lamborghini testicles airguitar genitalmutilation a comedy that hits you right where it counts. barry munday, a libido-driven wage slave who spends all his time either ogling, fantasizing about or trying to pick up women, wakes up in hospital after a freak attack only to find that his testicles have been removed. patrickwilson malcolmmcdowell judygreer chrisd'arienzo"
666,Central Station,"drama brazilian brazil riodejaneiro letter wilderness teacher alcoholic railroad missingfather longlostrelative realism he was looking for the father he never knew. she was looking for a second chance. an emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew. fernandamontenegro maríliapêra viníciusdeoliveira kátialund"
248,Pocketful of Miracles,"comedy drama dude prohibition deception newyorkcity apple luck dowager highsociety 1930s you have to see it to believe it! damon runyon's fairytale, sweet and funny, is told by director frank capra. boozy, brassy apple annie, a beggar with a basket of apples, is as much as part of downtown new york as old broadway itself. bootlegger dave the dude is a sucker for her apples --- he thinks they bring him luck. but dave and girlfriend queenie martin need a lot more than luck when it turns out that annie is in a jam and only they can help: annie's daughter louise, who has lived all her life in a spanish convent, is coming to america with a count and his son. the count's son wants to marry louise, who thinks her mother is part of new york society. it's up to dave and queenie and their runyonesque cronies to turn annie into a lady and convince the count and his son that they are hobnobbing with new york's elite. glennford bettedavis hopelange frankcapra"
325173,Close Range,"crime action colton macready...is coming home. a rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter. scottadkins nickchinlund caitlinkeats isaacflorentine"
351043,Amnesiac,"thriller mystery drama horror what he can't remember is killing him. the story of a man who wakes up in bed suffering from memory loss after being in an accident, only to begin to suspect that his wife may not be his real wife and that a web of lies and deceit deepen inside the house where he soon finds himself a prisoner. katebosworth wesbentley shashawneehall michaelpolish"
43942,Freakonomics,documentary femalenudity corruption cheating experiment limousine highschool independentfilm student economics realestate womandirector things you always thought you knew but didn't some of the world's most innovative documentary filmmakers will explore the hidden side of everything. zoesloane jadeviggiano amancayaaguilar heidiewing
10226,High Tension,"horror thriller mystery massmurder insanity gore survival farmhouse extremeviolence maniac homeinvasion boundandgagged circularsaw newfrenchextremism hearts will bleed. alexia travels with her friend marie to spend a couple of days with her family in their farm in the country. they arrive late and they are welcomed by alexia's father. late in the night, a sadistic and sick killer breaks into the farmhouse, slaughters alexia's family--including their dog--and kidnaps alexia. marie hides from the criminal and tries to help the hysterical and frightened alexia, chase the maniac, and disclose his identity in the end. céciledefrance maïwenn philippenahon alexandreaja"
66942,Griff the Invisible,"romance comedy drama love superhero independentfilm comedy he's a dreamer, stuck in the real world. griff, office worker by day, superhero by night, has his world turned upside down when he meets melody, a beautiful young scientist who shares his passion for the impossible. ryankwanten maevedermody marshallnapier leonford"
